Testcase DataSize WorkGroupSize GpuWorkGroups NumThreads Time
Math 1342177280 10 100000 8 74.237195
Math 1342177280 100 100 2 327.271315
Math 1342177280 100 100 4 247.894941
Math 1342177280 100 100 6 201.064434
Math 1342177280 100 100 8 171.576110
Math 1342177280 100 1000 2 111.262276
Math 1342177280 100 1000 4 100.538980
Math 1342177280 100 1000 6 91.336655
Math 1342177280 100 1000 8 84.117425
Math 1342177280 100 10000 2 92.942199
Math 1342177280 100 10000 4 85.247413
Math 1342177280 100 10000 6 79.008814
Math 1342177280 100 10000 8 73.555820
Math 1342177280 100 20000 2 91.683970
Math 1342177280 100 20000 4 84.388669
Math 1342177280 100 20000 6 78.122453
Math 1342177280 100 20000 8 72.795300
Math 1342177280 100 50000 2 91.520975
Math 1342177280 100 50000 4 84.281503
Math 1342177280 100 50000 6 81.253031
Math 1342177280 100 50000 8 73.128596
Math 1342177280 100 100000 2 91.296620
Math 1342177280 100 100000 4 84.429386
Math 1342177280 100 100000 6 77.962993
Math 1342177280 100 100000 8 72.568252
Math 1342177280 1000 100 2 110.575753
Math 1342177280 1000 100 4 99.965646
Math 1342177280 1000 100 6 91.238940
Math 1342177280 1000 100 8 84.040298
Math 1342177280 1000 1000 2 92.997295
Math 1342177280 1000 1000 4 85.369113
Math 1342177280 1000 1000 6 78.912310
Math 1342177280 1000 1000 8 73.508006
Math 1342177280 1000 10000 2 91.247708
Math 1342177280 1000 10000 4 84.160779
Math 1342177280 1000 10000 6 77.637536
Math 1342177280 1000 10000 8 72.536153
Math 1342177280 1000 20000 2 91.172779
Math 1342177280 1000 20000 4 84.018450
Math 1342177280 1000 20000 6 77.871543
Math 1342177280 1000 20000 8 72.637181
Math 1342177280 1000 50000 2 91.226276
Math 1342177280 1000 50000 4 84.180556
Math 1342177280 1000 50000 6 78.299388
Math 1342177280 1000 50000 8 72.719727
Math 1342177280 1000 100000 2 91.400212
Math 1342177280 1000 100000 4 84.636189
Math 1342177280 1000 100000 6 78.277234
Math 1342177280 1000 100000 8 72.702553
Math 1342177280 10000 100 2 94.142521
Math 1342177280 10000 100 4 86.405541
Math 1342177280 10000 100 6 78.993170
Math 1342177280 10000 100 8 73.502667
Math 1342177280 10000 1000 2 91.486255
Math 1342177280 10000 1000 4 83.877176
Math 1342177280 10000 1000 6 77.754292
Math 1342177280 10000 1000 8 72.573206
Math 1342177280 10000 10000 2 92.459663
Math 1342177280 10000 10000 4 84.544519
Math 1342177280 10000 10000 6 78.281050
Math 1342177280 10000 10000 8 72.706752
Math 1342177280 10000 20000 2 91.605562
Math 1342177280 10000 20000 4 85.369143
Math 1342177280 10000 20000 6 78.882559
Math 1342177280 10000 20000 8 72.661784
Math 1342177280 10000 50000 2 92.053641
Math 1342177280 10000 50000 4 85.557882
Math 1342177280 10000 50000 6 79.044495
Math 1342177280 10000 50000 8 72.479138
Math 1342177280 10000 100000 2 91.905720
Math 1342177280 10000 100000 4 85.342905
Math 1342177280 10000 100000 6 78.750477
Math 1342177280 10000 100000 8 72.483650
Math 1342177280 100000 100 2 91.516568
Math 1342177280 100000 100 4 83.859015
Math 1342177280 100000 100 6 77.592126
Math 1342177280 100000 100 8 72.491215
Math 1342177280 100000 1000 2 91.125938
Math 1342177280 100000 1000 4 84.376259
Math 1342177280 100000 1000 6 78.039903
Math 1342177280 100000 1000 8 72.565442
Math 1342177280 100000 10000 2 91.787546
Math 1342177280 100000 10000 4 85.263811
Math 1342177280 100000 10000 6 81.561342
Math 1342177280 100000 10000 8 73.610009
Math 1342177280 100000 20000 2 95.239683
Math 1342177280 100000 20000 4 95.203185
Math 1342177280 100000 20000 6 95.429621
Math 1342177280 100000 20000 8 95.521469
Math 1342177280 100000 50000 2 95.488970
Math 1342177280 100000 50000 4 95.457842
Math 1342177280 100000 50000 6 95.663854
Math 1342177280 100000 50000 8 95.419590
Math 1342177280 100000 100000 2 95.464552
Math 1342177280 100000 100000 4 95.424836
Math 1342177280 100000 100000 6 95.455118
Math 1342177280 100000 100000 8 95.444270
