Testcase DataSize WorkGroupSize GpuWorkGroups NumThreads Time
Math 1342177280 100000 10000 8 74.452948
Math 2684354560 100 20000 8 147.935110
Math 2684354560 100 50000 8 148.443722
Math 2684354560 100 100000 8 147.966069
Math 2684354560 1000 100 8 172.166393
Math 2684354560 1000 1000 8 150.265005
Math 2684354560 1000 10000 8 147.957122
Math 2684354560 1000 20000 8 147.893388
Math 2684354560 1000 50000 8 148.058010
Math 2684354560 1000 100000 8 149.067097
Math 2684354560 10000 100 8 150.185834
Math 2684354560 10000 1000 8 147.957219
Math 2684354560 10000 10000 8 149.027963
Math 2684354560 10000 20000 8 149.052533
Math 2684354560 10000 50000 8 149.127198
Math 2684354560 10000 100000 8 149.040602
Math 2684354560 100000 100 8 147.974756
Math 2684354560 100000 1000 8 149.042877
Math 2684354560 100000 10000 8 149.000649
Math 4026531840 100 20000 8 221.782475
Math 4026531840 100 50000 8 222.679619
Math 4026531840 100 100000 8 221.951903
Math 4026531840 1000 100 8 258.351305
Math 4026531840 1000 1000 8 225.415548
Math 4026531840 1000 10000 8 221.814803
Math 4026531840 1000 20000 8 221.767155
Math 4026531840 1000 50000 8 221.593145
Math 4026531840 1000 100000 8 221.599591
Math 4026531840 10000 100 8 225.359276
Math 4026531840 10000 1000 8 221.874600
Math 4026531840 10000 10000 8 221.606368
Math 4026531840 10000 20000 8 223.555243
Math 4026531840 10000 50000 8 223.583766
Math 4026531840 10000 100000 8 223.662584
Math 4026531840 100000 100 8 221.860486
Math 4026531840 100000 1000 8 221.582792
Math 4026531840 100000 10000 8 223.561953
Math 5368709120 100 20000 8 295.984031
Math 5368709120 100 50000 8 296.951215
Math 5368709120 100 100000 8 295.927237
Math 5368709120 1000 100 8 344.558347
Math 5368709120 1000 1000 8 300.590529
Math 5368709120 1000 10000 8 295.931691
Math 5368709120 1000 20000 8 295.616826
Math 5368709120 1000 50000 8 295.037732
Math 5368709120 1000 100000 8 295.931249
Math 5368709120 10000 100 8 300.564126
Math 5368709120 10000 1000 8 295.933533
Math 5368709120 10000 10000 8 296.117484
Math 5368709120 10000 20000 8 298.239447
Math 5368709120 10000 50000 8 298.183127
Math 5368709120 10000 100000 8 298.169587
Math 5368709120 100000 100 8 295.908955
Math 5368709120 100000 1000 8 296.129786
Math 5368709120 100000 10000 8 298.122017
Math 6710886400 100 20000 8 369.935243
Math 6710886400 100 50000 8 371.043332
Math 6710886400 100 100000 8 369.948188
Math 6710886400 1000 100 8 430.690921
Math 6710886400 1000 1000 8 375.613084
Math 6710886400 1000 10000 8 369.862514
Math 6710886400 1000 20000 8 369.348800
Math 6710886400 1000 50000 8 369.605886
Math 6710886400 1000 100000 8 369.658833
Math 6710886400 10000 100 8 375.615374
Math 6710886400 10000 1000 8 369.848871
Math 6710886400 10000 10000 8 369.661036
Math 6710886400 10000 20000 8 369.590833
Math 6710886400 10000 50000 8 372.531320
Math 6710886400 10000 100000 8 372.725976
Math 6710886400 100000 100 8 369.741583
Math 6710886400 100000 1000 8 369.642207
Math 6710886400 100000 10000 8 372.663170
MaxElement 1342177280 100 20000 8 0.523132
MaxElement 1342177280 100 50000 8 0.483506
MaxElement 1342177280 100 100000 8 0.460373
MaxElement 1342177280 1000 100 8 1.596703
MaxElement 1342177280 1000 1000 8 0.578786
MaxElement 1342177280 1000 10000 8 0.441639
MaxElement 1342177280 1000 20000 8 0.425886
MaxElement 1342177280 1000 50000 8 0.417425
MaxElement 1342177280 1000 100000 8 0.412013
MaxElement 1342177280 10000 100 8 0.577625
MaxElement 1342177280 10000 1000 8 0.438042
MaxElement 1342177280 10000 10000 8 0.409497
MaxElement 1342177280 10000 20000 8 0.406902
MaxElement 1342177280 10000 50000 8 0.414814
MaxElement 1342177280 10000 100000 8 0.413202
MaxElement 1342177280 100000 100 8 0.438136
MaxElement 1342177280 100000 1000 8 0.408072
MaxElement 1342177280 100000 10000 8 0.407828
MaxElement 2684354560 100 20000 8 1.042746
MaxElement 2684354560 100 50000 8 0.964679
MaxElement 2684354560 100 100000 8 0.898595
MaxElement 2684354560 1000 100 8 3.145898
MaxElement 2684354560 1000 1000 8 1.153731
MaxElement 2684354560 1000 10000 8 0.863486
MaxElement 2684354560 1000 20000 8 0.837256
MaxElement 2684354560 1000 50000 8 0.814476
MaxElement 2684354560 1000 100000 8 0.808451
MaxElement 2684354560 10000 100 8 1.140492
MaxElement 2684354560 10000 1000 8 0.868989
MaxElement 2684354560 10000 10000 8 0.805752
MaxElement 2684354560 10000 20000 8 0.799802
MaxElement 2684354560 10000 50000 8 0.811704
MaxElement 2684354560 10000 100000 8 0.811893
MaxElement 2684354560 100000 100 8 0.867350
MaxElement 2684354560 100000 1000 8 0.802292
MaxElement 2684354560 100000 10000 8 0.808959
MaxElement 5368709120 100 20000 8 2.045649
MaxElement 5368709120 100 50000 8 1.879722
MaxElement 5368709120 100 100000 8 1.787755
MaxElement 5368709120 1000 100 8 6.269150
MaxElement 5368709120 1000 1000 8 2.275889
MaxElement 5368709120 1000 10000 8 1.716433
MaxElement 5368709120 1000 20000 8 1.650505
MaxElement 5368709120 1000 50000 8 1.612921
MaxElement 5368709120 1000 100000 8 1.603304
MaxElement 5368709120 10000 100 8 2.262968
MaxElement 5368709120 10000 1000 8 1.707491
MaxElement 5368709120 10000 10000 8 1.594488
MaxElement 5368709120 10000 20000 8 1.580250
MaxElement 5368709120 10000 50000 8 1.589718
MaxElement 5368709120 10000 100000 8 1.612831
MaxElement 5368709120 100000 100 8 1.707543
MaxElement 5368709120 100000 1000 8 1.585218
MaxElement 5368709120 100000 10000 8 1.599546
MaxElement 8053063680 100 20000 8 3.053074
MaxElement 8053063680 100 50000 8 2.822993
MaxElement 8053063680 100 100000 8 2.675377
MaxElement 8053063680 1000 100 8 9.450280
MaxElement 8053063680 1000 1000 8 3.368549
MaxElement 8053063680 1000 10000 8 2.561954
MaxElement 8053063680 1000 20000 8 2.470396
MaxElement 8053063680 1000 50000 8 2.410575
MaxElement 8053063680 1000 100000 8 2.398816
MaxElement 8053063680 10000 100 8 3.353858
MaxElement 8053063680 10000 1000 8 2.557447
MaxElement 8053063680 10000 10000 8 2.372116
MaxElement 8053063680 10000 20000 8 2.375642
MaxElement 8053063680 10000 50000 8 2.370206
MaxElement 8053063680 10000 100000 8 2.363366
MaxElement 8053063680 100000 100 8 2.539998
MaxElement 8053063680 100000 1000 8 2.372486
MaxElement 8053063680 100000 10000 8 2.360195
MaxElement 10737418240 100 20000 8 4.069594
MaxElement 10737418240 100 50000 8 3.734545
MaxElement 10737418240 100 100000 8 3.548791
MaxElement 10737418240 1000 100 8 12.494498
MaxElement 10737418240 1000 1000 8 4.480637
MaxElement 10737418240 1000 10000 8 3.397905
MaxElement 10737418240 1000 20000 8 3.284419
MaxElement 10737418240 1000 50000 8 3.197123
MaxElement 10737418240 1000 100000 8 3.169300
MaxElement 10737418240 10000 100 8 4.451806
MaxElement 10737418240 10000 1000 8 3.386654
MaxElement 10737418240 10000 10000 8 3.163526
MaxElement 10737418240 10000 20000 8 3.148991
MaxElement 10737418240 10000 50000 8 3.146075
MaxElement 10737418240 10000 100000 8 3.168874
MaxElement 10737418240 100000 100 8 3.381934
MaxElement 10737418240 100000 1000 8 3.184953
MaxElement 10737418240 100000 10000 8 3.153289
MaxElement 13421772800 100 20000 8 5.075256
MaxElement 13421772800 100 50000 8 4.666612
MaxElement 13421772800 100 100000 8 4.440438
MaxElement 13421772800 1000 100 8 15.530605
MaxElement 13421772800 1000 1000 8 5.660218
MaxElement 13421772800 1000 10000 8 4.260794
MaxElement 13421772800 1000 20000 8 4.096383
MaxElement 13421772800 1000 50000 8 3.995437
MaxElement 13421772800 1000 100000 8 3.964825
MaxElement 13421772800 10000 100 8 5.616425
MaxElement 13421772800 10000 1000 8 4.238152
MaxElement 13421772800 10000 10000 8 4.180976
MaxElement 13421772800 10000 20000 8 3.918553
MaxElement 13421772800 10000 50000 8 3.919844
MaxElement 13421772800 10000 100000 8 3.941753
MaxElement 13421772800 100000 100 8 4.237159
MaxElement 13421772800 100000 1000 8 4.011823
MaxElement 13421772800 100000 10000 8 3.920971
VectorPow 335544320 100 20000 8 0.366105
VectorPow 335544320 100 50000 8 0.390764
VectorPow 335544320 100 100000 8 0.374560
VectorPow 335544320 1000 100 8 0.380508
VectorPow 335544320 1000 1000 8 0.349485
VectorPow 335544320 1000 10000 8 0.355044
VectorPow 335544320 1000 20000 8 0.358349
VectorPow 335544320 1000 50000 8 0.389355
VectorPow 335544320 1000 100000 8 0.389871
VectorPow 335544320 10000 100 8 0.341554
VectorPow 335544320 10000 1000 8 0.345649
VectorPow 335544320 10000 10000 8 0.388125
VectorPow 335544320 10000 20000 8 0.392108
