Testcase DataSize WorkGroupSize GpuWorkGroups NumThreads Time
VectorPow 1342177280 10000 100 8 1.365840
VectorPow 1342177280 10000 1000 8 1.339661
VectorPow 1342177280 10000 20000 8 1.527682
VectorPow 1342177280 10000 50000 8 1.694649
VectorPow 1342177280 100000 100 8 1.382979
VectorPow 1342177280 100000 1000 8 1.369268
VectorPow 2013265920 1000 100000 8 2.097095
VectorPow 2013265920 10000 100 8 2.030402
VectorPow 2013265920 10000 1000 8 2.001908
VectorPow 2013265920 10000 20000 8 2.098653
VectorPow 2013265920 10000 50000 8 2.148188
VectorPow 2013265920 100000 100 8 1.990952
VectorPow 2013265920 100000 1000 8 2.064045
VectorPow 2684354560 1000 100000 8 2.678704
VectorPow 2684354560 10000 100 8 2.692741
VectorPow 2684354560 10000 1000 8 2.741463
VectorPow 2684354560 10000 20000 8 2.655262
VectorPow 2684354560 10000 50000 8 2.823976
VectorPow 2684354560 100000 100 8 2.652980
VectorPow 2684354560 100000 1000 8 2.699732
VectorPow 3355443200 1000 100000 8 3.443447
VectorPow 3355443200 10000 100 8 3.353076
VectorPow 3355443200 10000 1000 8 3.328410
VectorPow 3355443200 10000 20000 8 3.374270
VectorPow 3355443200 10000 50000 8 3.760861
VectorPow 3355443200 100000 100 8 3.362240
VectorPow 3355443200 100000 1000 8 3.383934
