Testcase DataSize WorkGroupSize GpuWorkGroups NumThreads Time
MaxElement 10737418240 100000 1000 8 3.156552
MaxElement 10737418240 100000 10000 8 3.149568
MaxElement 10737418240 100000 20000 8 3.180740
MaxElement 13421772800 1000 50000 8 4.002267
MaxElement 13421772800 1000 100000 8 3.958628
MaxElement 13421772800 10000 10000 8 3.938296
MaxElement 13421772800 10000 20000 8 3.922237
MaxElement 13421772800 10000 50000 6 4.008220
MaxElement 13421772800 10000 50000 8 3.921240
MaxElement 13421772800 10000 100000 8 3.916226
MaxElement 13421772800 100000 1000 8 3.927316
MaxElement 13421772800 100000 10000 8 3.912173
MaxElement 13421772800 100000 20000 8 3.913926
VectorPow 335544320 1000 100 8 0.369456
VectorPow 335544320 1000 1000 8 0.349196
VectorPow 335544320 1000 10000 8 0.345661
VectorPow 335544320 1000 20000 8 0.354837
VectorPow 335544320 1000 50000 8 0.375925
VectorPow 335544320 10000 100 8 0.337688
VectorPow 335544320 10000 1000 8 0.344772
VectorPow 335544320 10000 10000 8 0.388167
VectorPow 335544320 100000 100 8 0.338462
VectorPow 335544320 100000 1000 8 0.388475
VectorPow 671088640 1000 100 8 0.749825
VectorPow 671088640 1000 1000 8 0.700163
VectorPow 671088640 1000 10000 8 0.722608
VectorPow 671088640 1000 20000 8 0.707637
VectorPow 671088640 1000 50000 8 0.706325
VectorPow 671088640 10000 100 8 0.719259
VectorPow 671088640 10000 1000 8 0.701877
VectorPow 671088640 10000 10000 8 0.764707
VectorPow 671088640 100000 100 8 0.692117
VectorPow 671088640 100000 1000 8 0.769260
VectorPow 1342177280 1000 100 8 1.494765
VectorPow 1342177280 1000 1000 8 1.379269
VectorPow 1342177280 1000 10000 8 1.372066
VectorPow 1342177280 1000 20000 8 1.385469
VectorPow 1342177280 1000 50000 8 1.386245
VectorPow 1342177280 10000 100 8 1.366529
VectorPow 1342177280 10000 1000 8 1.353648
VectorPow 1342177280 10000 10000 8 1.346224
VectorPow 1342177280 100000 100 8 1.347278
VectorPow 1342177280 100000 1000 8 1.384706
VectorPow 2013265920 1000 100 8 2.198068
VectorPow 2013265920 1000 1000 8 2.104235
VectorPow 2013265920 1000 10000 8 2.027249
VectorPow 2013265920 1000 20000 8 2.020943
VectorPow 2013265920 1000 50000 8 2.066865
VectorPow 2013265920 10000 100 8 2.043440
VectorPow 2013265920 10000 1000 8 2.019021
VectorPow 2013265920 10000 10000 8 2.087062
VectorPow 2013265920 100000 100 8 2.021706
VectorPow 2013265920 100000 1000 8 2.081322
VectorPow 2684354560 1000 100 8 2.955148
VectorPow 2684354560 1000 1000 8 2.746434
VectorPow 2684354560 1000 10000 8 2.735232
VectorPow 2684354560 1000 20000 8 2.701000
VectorPow 2684354560 1000 50000 8 2.703503
VectorPow 2684354560 10000 100 8 2.694254
VectorPow 2684354560 10000 1000 8 2.716933
VectorPow 2684354560 10000 10000 8 2.727290
VectorPow 2684354560 100000 100 8 2.671209
VectorPow 2684354560 100000 1000 8 2.674042
VectorPow 3355443200 1000 100 8 3.663467
VectorPow 3355443200 1000 1000 8 3.393444
VectorPow 3355443200 1000 10000 8 3.389486
VectorPow 3355443200 1000 20000 8 3.378020
VectorPow 3355443200 1000 50000 8 3.404128
VectorPow 3355443200 10000 100 8 3.391403
VectorPow 3355443200 10000 1000 8 3.366246
VectorPow 3355443200 10000 10000 8 3.388823
VectorPow 3355443200 100000 100 8 3.372944
VectorPow 3355443200 100000 1000 8 3.389588
