Testcase DataSize WorkGroupSize GpuWorkGroups NumThreads Time
Collatz 1342177280 1000 10000 8 1.776772
Collatz 1342177280 1000 20000 8 1.753920
Collatz 1342177280 1000 100000 8 1.751565
Collatz 1342177280 10000 1000 8 1.756616
Collatz 1342177280 10000 10000 8 1.750073
Collatz 1342177280 10000 20000 8 1.752072
Collatz 1342177280 10000 50000 8 1.760295
Collatz 1342177280 10000 100000 8 1.761137
Collatz 1342177280 100000 10000 8 1.759540
Collatz 1342177280 100000 20000 8 1.792509
Collatz 2684354560 1000 10000 8 3.571454
Collatz 2684354560 1000 20000 8 3.576585
Collatz 2684354560 1000 100000 8 3.558956
Collatz 2684354560 10000 1000 8 3.577906
Collatz 2684354560 10000 10000 8 3.584319
Collatz 2684354560 10000 20000 8 3.573367
Collatz 2684354560 10000 50000 8 3.577381
Collatz 2684354560 10000 100000 8 3.579324
Collatz 2684354560 100000 10000 8 3.583528
Collatz 2684354560 100000 20000 8 3.580342
Collatz 5368709120 1000 10000 8 7.242777
Collatz 5368709120 1000 20000 8 7.227062
Collatz 5368709120 1000 100000 8 7.222885
Collatz 5368709120 10000 1000 8 7.231772
Collatz 5368709120 10000 10000 8 7.211519
Collatz 5368709120 10000 20000 8 7.211420
Collatz 5368709120 10000 50000 8 7.217917
Collatz 5368709120 10000 100000 8 7.220799
Collatz 5368709120 100000 10000 8 7.221169
Collatz 5368709120 100000 20000 8 7.253236
Collatz 8053063680 1000 10000 8 10.935715
Collatz 8053063680 1000 20000 8 10.904825
Collatz 8053063680 1000 100000 8 10.911701
Collatz 8053063680 10000 1000 8 10.918671
Collatz 8053063680 10000 10000 8 10.898962
Collatz 8053063680 10000 20000 8 10.899804
Collatz 8053063680 10000 50000 8 10.904406
Collatz 8053063680 10000 100000 8 10.993509
Collatz 8053063680 100000 10000 8 10.916625
Collatz 8053063680 100000 20000 8 10.947452
Collatz 10737418240 1000 10000 8 14.650216
Collatz 10737418240 1000 20000 8 14.640966
Collatz 10737418240 1000 100000 8 14.637389
Collatz 10737418240 10000 1000 8 14.644097
Collatz 10737418240 10000 10000 8 14.625932
Collatz 10737418240 10000 20000 8 14.606302
Collatz 10737418240 10000 50000 8 14.595602
Collatz 10737418240 10000 100000 8 14.604760
Collatz 10737418240 100000 10000 8 14.613155
Collatz 10737418240 100000 20000 8 14.616888
Collatz 13421772800 1000 10000 8 18.395944
Collatz 13421772800 1000 20000 8 18.379068
Collatz 13421772800 1000 100000 8 18.359061
Collatz 13421772800 10000 1000 8 18.374844
Collatz 13421772800 10000 10000 8 18.337867
Collatz 13421772800 10000 20000 8 18.333893
Collatz 13421772800 10000 50000 8 18.320731
