Testcase DataSize WorkGroupSize GpuWorkGroups NumThreads Time
Math 1342177280 10 100000 8 73.754405
Math 1342177280 100 100 2 327.275550
Math 1342177280 100 100 4 248.322901
Math 1342177280 100 100 6 200.841779
Math 1342177280 100 100 8 169.182233
Math 1342177280 100 1000 2 110.500413
Math 1342177280 100 1000 4 99.741724
Math 1342177280 100 1000 6 91.167530
Math 1342177280 100 1000 8 84.034714
Math 1342177280 100 10000 2 93.228225
Math 1342177280 100 10000 4 85.389476
Math 1342177280 100 10000 6 79.020866
Math 1342177280 100 10000 8 73.528209
Math 1342177280 100 20000 2 91.185171
Math 1342177280 100 20000 4 83.831014
Math 1342177280 100 20000 6 77.630778
Math 1342177280 100 20000 8 72.411051
Math 1342177280 100 50000 2 91.528095
Math 1342177280 100 50000 4 83.991052
Math 1342177280 100 50000 6 77.910477
Math 1342177280 100 50000 8 72.893697
Math 1342177280 100 100000 2 91.228578
Math 1342177280 100 100000 4 83.831232
Math 1342177280 100 100000 6 77.586570
Math 1342177280 100 100000 8 72.566394
Math 1342177280 1000 100 2 110.489008
Math 1342177280 1000 100 4 99.780842
Math 1342177280 1000 100 6 91.197528
Math 1342177280 1000 100 8 84.070695
Math 1342177280 1000 1000 2 92.923534
Math 1342177280 1000 1000 4 85.313268
Math 1342177280 1000 1000 6 78.808962
Math 1342177280 1000 1000 8 73.502823
Math 1342177280 1000 10000 2 91.164361
Math 1342177280 1000 10000 4 83.856712
Math 1342177280 1000 10000 6 77.598649
Math 1342177280 1000 10000 8 72.491333
Math 1342177280 1000 20000 2 90.977881
Math 1342177280 1000 20000 4 83.817790
Math 1342177280 1000 20000 6 77.631707
Math 1342177280 1000 20000 8 72.459343
Math 1342177280 1000 50000 2 91.010442
Math 1342177280 1000 50000 4 83.730954
Math 1342177280 1000 50000 6 78.039695
Math 1342177280 1000 50000 8 72.594110
Math 1342177280 1000 100000 2 91.168929
Math 1342177280 1000 100000 4 84.311485
Math 1342177280 1000 100000 6 78.040270
Math 1342177280 1000 100000 8 72.565288
Math 1342177280 10000 100 2 92.904831
Math 1342177280 10000 100 4 85.301042
Math 1342177280 10000 100 6 78.842328
Math 1342177280 10000 100 8 73.496175
Math 1342177280 10000 1000 2 91.164163
Math 1342177280 10000 1000 4 83.856610
Math 1342177280 10000 1000 6 77.700948
Math 1342177280 10000 1000 8 72.528838
Math 1342177280 10000 10000 2 91.191592
Math 1342177280 10000 10000 4 84.223264
Math 1342177280 10000 10000 6 78.039092
Math 1342177280 10000 10000 8 72.550766
Math 1342177280 10000 20000 2 91.145720
Math 1342177280 10000 20000 4 85.137449
Math 1342177280 10000 20000 6 78.847050
Math 1342177280 10000 20000 8 72.589916
Math 1342177280 10000 50000 2 91.812847
Math 1342177280 10000 50000 4 85.236146
Math 1342177280 10000 50000 6 78.803393
Math 1342177280 10000 50000 8 72.441970
Math 1342177280 10000 100000 2 91.787659
Math 1342177280 10000 100000 4 85.181778
Math 1342177280 10000 100000 6 78.762887
Math 1342177280 10000 100000 8 72.430734
Math 1342177280 100000 100 2 91.196727
Math 1342177280 100000 100 4 83.828759
Math 1342177280 100000 100 6 77.736253
Math 1342177280 100000 100 8 72.503820
Math 1342177280 100000 1000 2 91.145489
Math 1342177280 100000 1000 4 84.347251
Math 1342177280 100000 1000 6 78.043597
Math 1342177280 100000 1000 8 72.822679
Math 1342177280 100000 10000 2 91.795090
Math 1342177280 100000 10000 4 85.281457
Math 1342177280 100000 10000 6 78.836470
Math 1342177280 100000 10000 8 72.442429
Math 1342177280 100000 20000 2 95.224450
Math 1342177280 100000 20000 4 95.202457
Math 1342177280 100000 20000 6 95.191898
Math 1342177280 100000 20000 8 95.187530
Math 1342177280 100000 50000 2 95.201588
Math 1342177280 100000 50000 4 95.190803
Math 1342177280 100000 50000 6 95.205650
Math 1342177280 100000 50000 8 95.176160
Math 1342177280 100000 100000 2 95.199571
Math 1342177280 100000 100000 4 95.190525
Math 1342177280 100000 100000 6 95.175667
Math 1342177280 100000 100000 8 95.175136
MaxElement 2684354560 10 100 2 70.569809
MaxElement 2684354560 10 100 4 72.272239
MaxElement 2684354560 10 100 6 71.570905
MaxElement 2684354560 10 100 8 69.118812
MaxElement 2684354560 10 1000 2 30.439388
MaxElement 2684354560 10 1000 4 30.836238
MaxElement 2684354560 10 1000 6 30.583599
MaxElement 2684354560 10 1000 8 30.837956
MaxElement 2684354560 10 10000 2 4.501717
MaxElement 2684354560 10 10000 4 4.600393
MaxElement 2684354560 10 10000 6 4.689124
MaxElement 2684354560 10 10000 8 4.832697
MaxElement 2684354560 10 20000 2 2.726261
MaxElement 2684354560 10 20000 4 2.829885
MaxElement 2684354560 10 20000 6 2.829243
MaxElement 2684354560 10 20000 8 2.851438
MaxElement 2684354560 10 50000 2 1.712527
MaxElement 2684354560 10 50000 4 1.742695
MaxElement 2684354560 10 50000 6 1.754210
MaxElement 2684354560 10 50000 8 1.770800
MaxElement 2684354560 10 100000 2 1.308597
MaxElement 2684354560 10 100000 4 1.348302
MaxElement 2684354560 10 100000 6 1.346933
MaxElement 2684354560 10 100000 8 1.340726
MaxElement 2684354560 100 100 2 25.656095
MaxElement 2684354560 100 100 4 15.550636
MaxElement 2684354560 100 100 6 11.459994
MaxElement 2684354560 100 100 8 9.442521
MaxElement 2684354560 100 1000 2 4.277748
MaxElement 2684354560 100 1000 4 3.907975
MaxElement 2684354560 100 1000 6 3.688473
MaxElement 2684354560 100 1000 8 3.534445
MaxElement 2684354560 100 10000 2 1.269177
MaxElement 2684354560 100 10000 4 1.240139
MaxElement 2684354560 100 10000 6 1.220874
MaxElement 2684354560 100 10000 8 1.214587
MaxElement 2684354560 100 20000 2 1.085554
MaxElement 2684354560 100 20000 4 1.065235
MaxElement 2684354560 100 20000 6 1.054307
MaxElement 2684354560 100 20000 8 1.034424
MaxElement 2684354560 100 50000 2 0.973573
MaxElement 2684354560 100 50000 4 0.962126
MaxElement 2684354560 100 50000 6 0.958681
MaxElement 2684354560 100 50000 8 0.950270
MaxElement 2684354560 100 100000 2 0.930904
MaxElement 2684354560 100 100000 4 0.925881
MaxElement 2684354560 100 100000 6 0.915635
MaxElement 2684354560 100 100000 8 0.907636
MaxElement 2684354560 1000 100 2 4.290155
MaxElement 2684354560 1000 100 4 3.839347
MaxElement 2684354560 1000 100 6 3.432277
MaxElement 2684354560 1000 100 8 3.128888
MaxElement 2684354560 1000 1000 2 1.261687
MaxElement 2684354560 1000 1000 4 1.220396
MaxElement 2684354560 1000 1000 6 1.183520
MaxElement 2684354560 1000 1000 8 1.158844
MaxElement 2684354560 1000 10000 2 0.939935
MaxElement 2684354560 1000 10000 4 0.913676
MaxElement 2684354560 1000 10000 6 0.890537
MaxElement 2684354560 1000 10000 8 0.869205
MaxElement 2684354560 1000 20000 2 0.902926
MaxElement 2684354560 1000 20000 4 0.876698
MaxElement 2684354560 1000 20000 6 0.855132
MaxElement 2684354560 1000 20000 8 0.837297
MaxElement 2684354560 1000 50000 2 0.881679
MaxElement 2684354560 1000 50000 4 0.851068
MaxElement 2684354560 1000 50000 6 0.836460
MaxElement 2684354560 1000 50000 8 0.814830
MaxElement 2684354560 1000 100000 2 0.872651
MaxElement 2684354560 1000 100000 4 0.843522
MaxElement 2684354560 1000 100000 6 0.821221
MaxElement 2684354560 1000 100000 8 0.807977
MaxElement 2684354560 10000 100 2 1.264400
MaxElement 2684354560 10000 100 4 1.220562
MaxElement 2684354560 10000 100 6 1.175443
MaxElement 2684354560 10000 100 8 1.144487
MaxElement 2684354560 10000 1000 2 0.935393
MaxElement 2684354560 10000 1000 4 0.915291
MaxElement 2684354560 10000 1000 6 0.884544
MaxElement 2684354560 10000 1000 8 0.865775
MaxElement 2684354560 10000 10000 2 0.868322
MaxElement 2684354560 10000 10000 4 0.847843
MaxElement 2684354560 10000 10000 6 0.819092
MaxElement 2684354560 10000 10000 8 0.803404
MaxElement 2684354560 10000 20000 2 0.870971
MaxElement 2684354560 10000 20000 4 0.853900
MaxElement 2684354560 10000 20000 6 0.818615
MaxElement 2684354560 10000 20000 8 0.802540
MaxElement 2684354560 10000 50000 2 0.862357
MaxElement 2684354560 10000 50000 4 0.837335
MaxElement 2684354560 10000 50000 6 0.807814
MaxElement 2684354560 10000 50000 8 0.815615
MaxElement 2684354560 10000 100000 2 0.862874
MaxElement 2684354560 10000 100000 4 0.843193
MaxElement 2684354560 10000 100000 6 0.825004
MaxElement 2684354560 10000 100000 8 0.808624
MaxElement 2684354560 100000 100 2 0.939868
MaxElement 2684354560 100000 100 4 0.915161
MaxElement 2684354560 100000 100 6 0.887507
MaxElement 2684354560 100000 100 8 0.854115
MaxElement 2684354560 100000 1000 2 0.866889
MaxElement 2684354560 100000 1000 4 0.844511
MaxElement 2684354560 100000 1000 6 0.822835
MaxElement 2684354560 100000 1000 8 0.804768
MaxElement 2684354560 100000 10000 2 0.865815
MaxElement 2684354560 100000 10000 4 0.844377
MaxElement 2684354560 100000 10000 6 0.824305
MaxElement 2684354560 100000 10000 8 0.809030
MaxElement 2684354560 100000 20000 2 0.863192
MaxElement 2684354560 100000 20000 4 0.843595
MaxElement 2684354560 100000 20000 6 0.826589
MaxElement 2684354560 100000 20000 8 0.807121
MaxElement 2684354560 100000 50000 2 0.872280
MaxElement 2684354560 100000 50000 4 0.874374
MaxElement 2684354560 100000 50000 6 0.871889
MaxElement 2684354560 100000 50000 8 0.876080
MaxElement 2684354560 100000 100000 2 0.872630
MaxElement 2684354560 100000 100000 4 0.873991
MaxElement 2684354560 100000 100000 6 0.873493
MaxElement 2684354560 100000 100000 8 0.871786
VectorPow 671088640 10 100 2 7.584653
VectorPow 671088640 10 100 4 6.048438
VectorPow 671088640 10 100 6 4.577355
VectorPow 671088640 10 100 8 4.064795
VectorPow 671088640 10 1000 2 2.779740
VectorPow 671088640 10 1000 4 2.541807
VectorPow 671088640 10 1000 6 2.253885
VectorPow 671088640 10 1000 8 2.353615
VectorPow 671088640 10 10000 2 1.335102
VectorPow 671088640 10 10000 4 1.271834
VectorPow 671088640 10 10000 6 1.191973
VectorPow 671088640 10 10000 8 1.205872
VectorPow 671088640 10 20000 2 1.227352
VectorPow 671088640 10 20000 4 1.156705
VectorPow 671088640 10 20000 6 1.105537
VectorPow 671088640 10 20000 8 1.130069
VectorPow 671088640 10 50000 2 1.208575
VectorPow 671088640 10 50000 4 1.164271
VectorPow 671088640 10 50000 6 1.097200
VectorPow 671088640 10 50000 8 1.108626
VectorPow 671088640 10 100000 2 1.183332
VectorPow 671088640 10 100000 4 1.122053
VectorPow 671088640 10 100000 6 1.080431
VectorPow 671088640 10 100000 8 1.065832
VectorPow 671088640 100 100 2 2.667118
VectorPow 671088640 100 100 4 1.879074
VectorPow 671088640 100 100 6 1.408982
VectorPow 671088640 100 100 8 1.184762
VectorPow 671088640 100 1000 2 1.310729
VectorPow 671088640 100 1000 4 1.084717
VectorPow 671088640 100 1000 6 0.919554
VectorPow 671088640 100 1000 8 0.808062
VectorPow 671088640 100 10000 2 1.160846
VectorPow 671088640 100 10000 4 0.986053
VectorPow 671088640 100 10000 6 0.849288
VectorPow 671088640 100 10000 8 0.770003
VectorPow 671088640 100 20000 2 1.145174
VectorPow 671088640 100 20000 4 0.976629
VectorPow 671088640 100 20000 6 0.842091
VectorPow 671088640 100 20000 8 0.754005
VectorPow 671088640 100 50000 2 1.162034
VectorPow 671088640 100 50000 4 0.972921
VectorPow 671088640 100 50000 6 0.834198
VectorPow 671088640 100 50000 8 0.749271
VectorPow 671088640 100 100000 2 1.149075
VectorPow 671088640 100 100000 4 0.983003
VectorPow 671088640 100 100000 6 0.825350
VectorPow 671088640 100 100000 8 0.747080
VectorPow 671088640 1000 100 2 1.296138
VectorPow 671088640 1000 100 4 1.035620
VectorPow 671088640 1000 100 6 0.857163
VectorPow 671088640 1000 100 8 0.736765
VectorPow 671088640 1000 1000 2 1.157506
VectorPow 671088640 1000 1000 4 0.944552
VectorPow 671088640 1000 1000 6 0.792094
VectorPow 671088640 1000 1000 8 0.691440
VectorPow 671088640 1000 10000 2 1.146315
VectorPow 671088640 1000 10000 4 0.927707
VectorPow 671088640 1000 10000 6 0.790927
VectorPow 671088640 1000 10000 8 0.707356
VectorPow 671088640 1000 20000 2 1.148763
VectorPow 671088640 1000 20000 4 0.937326
VectorPow 671088640 1000 20000 6 0.786326
VectorPow 671088640 1000 20000 8 0.699581
VectorPow 671088640 1000 50000 2 1.140476
VectorPow 671088640 1000 50000 4 0.938977
VectorPow 671088640 1000 50000 6 0.783773
VectorPow 671088640 1000 50000 8 0.706313
VectorPow 671088640 1000 100000 2 1.148292
VectorPow 671088640 1000 100000 4 0.965378
VectorPow 671088640 1000 100000 6 0.781026
VectorPow 671088640 1000 100000 8 0.758366
VectorPow 671088640 10000 100 2 1.162388
VectorPow 671088640 10000 100 4 0.939541
VectorPow 671088640 10000 100 6 0.792113
VectorPow 671088640 10000 100 8 0.697019
VectorPow 671088640 10000 1000 2 1.141050
VectorPow 671088640 10000 1000 4 0.933188
VectorPow 671088640 10000 1000 6 0.790245
VectorPow 671088640 10000 1000 8 0.697268
