Testcase DataSize WorkGroupSize GpuWorkGroups NumThreads Time
Math 1342177280 1000 20000 4 83.776581
Math 1342177280 1000 20000 6 77.579742
Math 1342177280 1000 20000 8 72.456688
Math 1342177280 1000 50000 2 90.981728
Math 1342177280 1000 50000 4 83.836415
Math 1342177280 1000 50000 6 77.975296
Math 1342177280 1000 50000 8 72.578946
Math 1342177280 1000 100000 2 91.185277
Math 1342177280 1000 100000 4 84.353518
Math 1342177280 1000 100000 6 78.063207
Math 1342177280 1000 100000 8 72.578337
Math 1342177280 10000 100 2 92.952113
Math 1342177280 10000 100 4 85.262789
Math 1342177280 10000 100 6 78.857482
Math 1342177280 10000 100 8 73.506015
Math 1342177280 10000 1000 2 91.197964
Math 1342177280 10000 1000 4 83.982123
Math 1342177280 10000 1000 6 77.660130
Math 1342177280 10000 1000 8 72.574005
Math 1342177280 10000 10000 2 91.366930
Math 1342177280 10000 10000 4 84.353718
Math 1342177280 10000 10000 6 78.059340
Math 1342177280 10000 10000 8 72.673956
Math 1342177280 10000 20000 2 91.131223
Math 1342177280 10000 20000 4 85.121713
Math 1342177280 10000 20000 6 78.746361
Math 1342177280 10000 20000 8 72.495901
Math 1342177280 10000 50000 2 91.847123
Math 1342177280 10000 50000 4 85.233547
Math 1342177280 10000 50000 6 78.797966
Math 1342177280 10000 50000 8 72.462047
Math 1342177280 10000 100000 2 91.795669
Math 1342177280 10000 100000 4 85.234054
Math 1342177280 10000 100000 6 78.759131
Math 1342177280 10000 100000 8 72.426933
Math 1342177280 100000 100 2 91.275235
Math 1342177280 100000 100 4 83.828380
Math 1342177280 100000 100 6 77.601177
Math 1342177280 100000 100 8 72.456902
Math 1342177280 100000 1000 2 91.171324
Math 1342177280 100000 1000 4 84.252910
Math 1342177280 100000 1000 6 78.055932
Math 1342177280 100000 1000 8 72.531470
Math 1342177280 100000 10000 2 91.759608
Math 1342177280 100000 10000 4 85.279814
Math 1342177280 100000 10000 6 78.913967
Math 1342177280 100000 10000 8 72.512080
Math 1342177280 100000 20000 2 95.450277
Math 1342177280 100000 20000 4 95.185824
Math 1342177280 100000 20000 6 95.185635
Math 1342177280 100000 20000 8 95.160883
Math 1342177280 100000 50000 2 95.226401
Math 1342177280 100000 50000 4 95.217388
Math 1342177280 100000 50000 6 95.176733
Math 1342177280 100000 50000 8 95.171634
Math 1342177280 100000 100000 2 95.196856
Math 1342177280 100000 100000 4 95.192673
Math 1342177280 100000 100000 6 95.214846
Math 1342177280 100000 100000 8 95.189558
MaxElement 2684354560 10 100 2 71.504633
MaxElement 2684354560 10 100 4 72.659371
MaxElement 2684354560 10 100 6 69.906308
MaxElement 2684354560 10 100 8 69.769884
MaxElement 2684354560 10 1000 2 30.192657
MaxElement 2684354560 10 1000 4 30.582285
MaxElement 2684354560 10 1000 6 31.133960
MaxElement 2684354560 10 1000 8 31.101338
MaxElement 2684354560 10 10000 2 4.594116
MaxElement 2684354560 10 10000 4 4.687151
MaxElement 2684354560 10 10000 6 4.802184
MaxElement 2684354560 10 10000 8 4.783116
MaxElement 2684354560 10 20000 2 2.731932
MaxElement 2684354560 10 20000 4 2.782497
MaxElement 2684354560 10 20000 6 2.825530
MaxElement 2684354560 10 20000 8 2.918814
MaxElement 2684354560 10 50000 2 1.712942
MaxElement 2684354560 10 50000 4 1.738088
MaxElement 2684354560 10 50000 6 1.755191
MaxElement 2684354560 10 50000 8 1.771447
MaxElement 2684354560 10 100000 2 1.305759
MaxElement 2684354560 10 100000 4 1.320861
MaxElement 2684354560 10 100000 6 1.331791
MaxElement 2684354560 10 100000 8 1.342926
MaxElement 2684354560 100 100 2 25.928414
MaxElement 2684354560 100 100 4 15.743144
MaxElement 2684354560 100 100 6 11.560625
MaxElement 2684354560 100 100 8 9.534204
MaxElement 2684354560 100 1000 2 4.340418
MaxElement 2684354560 100 1000 4 3.993313
MaxElement 2684354560 100 1000 6 3.677283
MaxElement 2684354560 100 1000 8 3.516327
MaxElement 2684354560 100 10000 2 1.274323
MaxElement 2684354560 100 10000 4 1.240514
MaxElement 2684354560 100 10000 6 1.218781
MaxElement 2684354560 100 10000 8 1.203306
MaxElement 2684354560 100 20000 2 1.083810
MaxElement 2684354560 100 20000 4 1.065614
MaxElement 2684354560 100 20000 6 1.048483
MaxElement 2684354560 100 20000 8 1.037336
MaxElement 2684354560 100 50000 2 0.970302
MaxElement 2684354560 100 50000 4 0.962241
MaxElement 2684354560 100 50000 6 0.951763
MaxElement 2684354560 100 50000 8 0.950694
MaxElement 2684354560 100 100000 2 0.944813
MaxElement 2684354560 100 100000 4 0.930658
MaxElement 2684354560 100 100000 6 0.913704
MaxElement 2684354560 100 100000 8 0.907060
MaxElement 2684354560 1000 100 2 4.273822
MaxElement 2684354560 1000 100 4 3.777119
MaxElement 2684354560 1000 100 6 3.426647
MaxElement 2684354560 1000 100 8 3.137631
MaxElement 2684354560 1000 1000 2 1.260367
MaxElement 2684354560 1000 1000 4 1.219007
MaxElement 2684354560 1000 1000 6 1.177371
MaxElement 2684354560 1000 1000 8 1.151819
MaxElement 2684354560 1000 10000 2 0.937506
MaxElement 2684354560 1000 10000 4 0.914233
MaxElement 2684354560 1000 10000 6 0.887631
MaxElement 2684354560 1000 10000 8 0.868506
MaxElement 2684354560 1000 20000 2 0.908599
MaxElement 2684354560 1000 20000 4 0.879121
MaxElement 2684354560 1000 20000 6 0.854605
MaxElement 2684354560 1000 20000 8 0.835983
MaxElement 2684354560 1000 50000 2 0.872889
MaxElement 2684354560 1000 50000 4 0.863356
MaxElement 2684354560 1000 50000 6 0.845102
MaxElement 2684354560 1000 50000 8 0.813400
MaxElement 2684354560 1000 100000 2 0.866648
MaxElement 2684354560 1000 100000 4 0.845000
MaxElement 2684354560 1000 100000 6 0.821796
MaxElement 2684354560 1000 100000 8 0.805373
MaxElement 2684354560 10000 100 2 1.254186
MaxElement 2684354560 10000 100 4 1.213079
MaxElement 2684354560 10000 100 6 1.173371
MaxElement 2684354560 10000 100 8 1.153185
MaxElement 2684354560 10000 1000 2 0.943550
MaxElement 2684354560 10000 1000 4 0.916876
MaxElement 2684354560 10000 1000 6 0.887902
MaxElement 2684354560 10000 1000 8 0.870416
MaxElement 2684354560 10000 10000 2 0.868839
MaxElement 2684354560 10000 10000 4 0.842969
MaxElement 2684354560 10000 10000 6 0.819837
MaxElement 2684354560 10000 10000 8 0.810154
MaxElement 2684354560 10000 20000 2 0.859680
MaxElement 2684354560 10000 20000 4 0.841027
MaxElement 2684354560 10000 20000 6 0.818419
MaxElement 2684354560 10000 20000 8 0.799594
MaxElement 2684354560 10000 50000 2 0.859846
MaxElement 2684354560 10000 50000 4 0.829795
MaxElement 2684354560 10000 50000 6 0.814133
MaxElement 2684354560 10000 50000 8 0.810143
MaxElement 2684354560 10000 100000 2 0.869350
MaxElement 2684354560 10000 100000 4 0.843793
MaxElement 2684354560 10000 100000 6 0.824589
MaxElement 2684354560 10000 100000 8 0.809472
MaxElement 2684354560 100000 100 2 0.940634
MaxElement 2684354560 100000 100 4 0.902413
MaxElement 2684354560 100000 100 6 0.878061
MaxElement 2684354560 100000 100 8 0.853980
MaxElement 2684354560 100000 1000 2 0.867168
MaxElement 2684354560 100000 1000 4 0.844744
MaxElement 2684354560 100000 1000 6 0.820061
MaxElement 2684354560 100000 1000 8 0.802606
MaxElement 2684354560 100000 10000 2 0.860877
MaxElement 2684354560 100000 10000 4 0.842017
MaxElement 2684354560 100000 10000 6 0.827109
MaxElement 2684354560 100000 10000 8 0.809811
MaxElement 2684354560 100000 20000 2 0.861880
MaxElement 2684354560 100000 20000 4 0.843040
MaxElement 2684354560 100000 20000 6 0.835609
MaxElement 2684354560 100000 20000 8 0.809779
MaxElement 2684354560 100000 50000 2 0.871295
MaxElement 2684354560 100000 50000 4 0.873206
MaxElement 2684354560 100000 50000 6 0.872476
MaxElement 2684354560 100000 50000 8 0.873194
MaxElement 2684354560 100000 100000 2 0.870967
MaxElement 2684354560 100000 100000 4 0.872545
MaxElement 2684354560 100000 100000 6 0.874412
MaxElement 2684354560 100000 100000 8 0.872717
VectorPow 671088640 10 100 2 7.433853
VectorPow 671088640 10 100 4 5.983815
VectorPow 671088640 10 100 6 4.578930
VectorPow 671088640 10 100 8 4.030711
VectorPow 671088640 10 1000 2 2.771341
VectorPow 671088640 10 1000 4 2.523210
VectorPow 671088640 10 1000 6 2.261027
VectorPow 671088640 10 1000 8 2.123233
VectorPow 671088640 10 10000 2 1.329935
VectorPow 671088640 10 10000 4 1.275723
VectorPow 671088640 10 10000 6 1.209505
VectorPow 671088640 10 10000 8 1.223007
VectorPow 671088640 10 20000 2 1.218292
VectorPow 671088640 10 20000 4 1.160280
VectorPow 671088640 10 20000 6 1.095612
VectorPow 671088640 10 20000 8 1.089561
VectorPow 671088640 10 50000 2 1.201506
VectorPow 671088640 10 50000 4 1.055057
VectorPow 671088640 10 50000 6 1.101633
VectorPow 671088640 10 50000 8 1.084836
VectorPow 671088640 10 100000 2 1.184374
VectorPow 671088640 10 100000 4 1.139207
VectorPow 671088640 10 100000 6 1.076476
VectorPow 671088640 10 100000 8 1.096469
VectorPow 671088640 100 100 2 2.672634
VectorPow 671088640 100 100 4 1.888738
VectorPow 671088640 100 100 6 1.401892
VectorPow 671088640 100 100 8 1.191427
VectorPow 671088640 100 1000 2 1.316682
VectorPow 671088640 100 1000 4 1.081808
VectorPow 671088640 100 1000 6 0.912024
VectorPow 671088640 100 1000 8 0.810519
VectorPow 671088640 100 10000 2 1.166919
VectorPow 671088640 100 10000 4 1.000583
VectorPow 671088640 100 10000 6 0.843902
VectorPow 671088640 100 10000 8 0.744323
VectorPow 671088640 100 20000 2 1.161423
VectorPow 671088640 100 20000 4 0.994857
VectorPow 671088640 100 20000 6 0.836369
VectorPow 671088640 100 20000 8 0.769787
VectorPow 671088640 100 50000 2 1.145357
VectorPow 671088640 100 50000 4 0.980573
VectorPow 671088640 100 50000 6 0.844814
VectorPow 671088640 100 50000 8 0.741180
VectorPow 671088640 100 100000 2 1.155371
VectorPow 671088640 100 100000 4 0.980757
VectorPow 671088640 100 100000 6 0.845656
VectorPow 671088640 100 100000 8 0.804814
VectorPow 671088640 1000 100 2 1.307563
VectorPow 671088640 1000 100 4 1.030758
VectorPow 671088640 1000 100 6 0.850773
VectorPow 671088640 1000 100 8 0.753656
VectorPow 671088640 1000 1000 2 1.165942
VectorPow 671088640 1000 1000 4 0.942954
VectorPow 671088640 1000 1000 6 0.808000
VectorPow 671088640 1000 1000 8 0.701062
VectorPow 671088640 1000 10000 2 1.146263
VectorPow 671088640 1000 10000 4 0.933388
VectorPow 671088640 1000 10000 6 0.784748
VectorPow 671088640 1000 10000 8 0.679862
VectorPow 671088640 1000 20000 2 1.138265
VectorPow 671088640 1000 20000 4 0.941765
VectorPow 671088640 1000 20000 6 0.794438
VectorPow 671088640 1000 20000 8 0.686104
VectorPow 671088640 1000 50000 2 1.147759
VectorPow 671088640 1000 50000 4 0.930249
VectorPow 671088640 1000 50000 6 0.786115
VectorPow 671088640 1000 50000 8 0.698374
VectorPow 671088640 1000 100000 2 1.148735
VectorPow 671088640 1000 100000 4 0.968091
VectorPow 671088640 1000 100000 6 0.778748
VectorPow 671088640 1000 100000 8 0.754351
VectorPow 671088640 10000 100 2 1.165922
VectorPow 671088640 10000 100 4 0.940296
VectorPow 671088640 10000 100 6 0.788136
VectorPow 671088640 10000 100 8 0.697225
VectorPow 671088640 10000 1000 2 1.145113
VectorPow 671088640 10000 1000 4 0.918855
VectorPow 671088640 10000 1000 6 0.779326
VectorPow 671088640 10000 1000 8 0.690138
VectorPow 671088640 10000 10000 2 1.147538
VectorPow 671088640 10000 10000 4 0.960117
VectorPow 671088640 10000 10000 6 0.784240
VectorPow 671088640 10000 10000 8 0.745139
VectorPow 671088640 10000 20000 2 1.147498
VectorPow 671088640 10000 20000 4 0.961548
VectorPow 671088640 10000 20000 6 0.774877
VectorPow 671088640 10000 20000 8 0.786121
VectorPow 671088640 10000 50000 2 1.143613
VectorPow 671088640 10000 50000 4 0.953883
VectorPow 671088640 10000 50000 6 0.954911
VectorPow 671088640 10000 50000 8 0.967193
VectorPow 671088640 10000 100000 2 1.277339
VectorPow 671088640 10000 100000 4 1.284446
VectorPow 671088640 10000 100000 6 1.277736
VectorPow 671088640 10000 100000 8 1.274916
VectorPow 671088640 100000 100 2 1.136527
VectorPow 671088640 100000 100 4 0.929040
VectorPow 671088640 100000 100 6 0.782279
VectorPow 671088640 100000 100 8 0.696259
VectorPow 671088640 100000 1000 2 1.146957
VectorPow 671088640 100000 1000 4 0.967355
VectorPow 671088640 100000 1000 6 0.783244
VectorPow 671088640 100000 1000 8 0.761558
VectorPow 671088640 100000 10000 2 1.296668
VectorPow 671088640 100000 10000 4 1.292424
VectorPow 671088640 100000 10000 6 1.293425
VectorPow 671088640 100000 10000 8 1.283176
VectorPow 671088640 100000 20000 2 1.292889
VectorPow 671088640 100000 20000 4 1.297841
VectorPow 671088640 100000 20000 6 1.291686
VectorPow 671088640 100000 20000 8 1.297427
VectorPow 671088640 100000 50000 2 1.296997
VectorPow 671088640 100000 50000 4 1.296248
VectorPow 671088640 100000 50000 6 1.287570
VectorPow 671088640 100000 50000 8 1.285356
VectorPow 671088640 100000 100000 2 1.293488
VectorPow 671088640 100000 100000 4 1.297005
VectorPow 671088640 100000 100000 6 1.280151
VectorPow 671088640 100000 100000 8 1.273822
