Testcase DataSize WorkGroupSize GpuWorkGroups NumThreads Time
Math 1342177280 10 100000 8 73.631673
Math 1342177280 100 100 2 324.638449
Math 1342177280 100 100 4 246.361143
Math 1342177280 100 100 6 199.664557
Math 1342177280 100 100 8 168.258093
Math 1342177280 100 1000 2 110.846057
Math 1342177280 100 1000 4 99.786767
Math 1342177280 100 1000 6 90.865938
Math 1342177280 100 1000 8 84.348055
Math 1342177280 100 10000 2 93.430532
Math 1342177280 100 10000 4 85.626799
Math 1342177280 100 10000 6 79.070992
Math 1342177280 100 10000 8 73.627413
Math 1342177280 100 20000 2 91.673022
Math 1342177280 100 20000 4 84.350526
Math 1342177280 100 20000 6 77.980465
Math 1342177280 100 20000 8 72.651400
Math 1342177280 100 50000 2 92.090072
Math 1342177280 100 50000 4 83.994761
Math 1342177280 100 50000 6 77.885524
Math 1342177280 100 50000 8 72.538584
Math 1342177280 100 100000 2 91.111763
Math 1342177280 100 100000 4 83.798649
Math 1342177280 100 100000 6 77.597137
Math 1342177280 100 100000 8 72.315132
Math 1342177280 1000 100 2 110.382650
Math 1342177280 1000 100 4 99.681577
Math 1342177280 1000 100 6 91.018030
Math 1342177280 1000 100 8 83.730604
Math 1342177280 1000 1000 2 92.892513
Math 1342177280 1000 1000 4 85.126610
Math 1342177280 1000 1000 6 78.654518
Math 1342177280 1000 1000 8 73.343352
Math 1342177280 1000 10000 2 91.148020
Math 1342177280 1000 10000 4 83.668203
Math 1342177280 1000 10000 6 77.614128
Math 1342177280 1000 10000 8 72.432585
Math 1342177280 1000 20000 2 90.961855
Math 1342177280 1000 20000 4 83.651104
Math 1342177280 1000 20000 6 77.493081
Math 1342177280 1000 20000 8 72.520499
Math 1342177280 1000 50000 2 90.991791
Math 1342177280 1000 50000 4 83.707395
Math 1342177280 1000 50000 6 77.902917
Math 1342177280 1000 50000 8 72.381683
Math 1342177280 1000 100000 2 91.061148
Math 1342177280 1000 100000 4 84.216966
Math 1342177280 1000 100000 6 78.045795
Math 1342177280 1000 100000 8 72.433422
Math 1342177280 10000 100 2 92.852779
Math 1342177280 10000 100 4 85.182268
Math 1342177280 10000 100 6 78.829430
Math 1342177280 10000 100 8 73.325037
Math 1342177280 10000 1000 2 91.163262
Math 1342177280 10000 1000 4 83.694653
Math 1342177280 10000 1000 6 77.817977
Math 1342177280 10000 1000 8 72.344715
Math 1342177280 10000 10000 2 91.072555
